plantID,mother,father,type,generation,crossID,ancestors
F3.02.006,F2.05.020,F2.05.020,F3,3,6024x8249,6024_3;8249_4;L1.3xL2.4-4;F2.05.020;F3.02.006
F3.02.007,F2.05.020,F2.05.020,F3,3,6024x8249,6024_3;8249_4;L1.3xL2.4-4;F2.05.020;F3.02.007
F3.02.008,F2.05.020,F2.05.020,F3,3,6024x8249,6024_3;8249_4;L1.3xL2.4-4;F2.05.020;F3.02.008
F3.03.001,F2.05.026,F2.05.026,F3,3,6024x8249,6024_3;8249_4;L1.3xL2.4-4;F2.05.026;F3.03.001
F3.03.002,F2.05.026,F2.05.026,F3,3,6024x8249,6024_3;8249_4;L1.3xL2.4-4;F2.05.026;F3.03.002
F3.03.003,F2.05.026,F2.05.026,F3,3,6024x8249,6024_3;8249_4;L1.3xL2.4-4;F2.05.026;F3.03.003
F3.03.004,F2.05.026,F2.05.026,F3,3,6024x8249,6024_3;8249_4;L1.3xL2.4-4;F2.05.026;F3.03.004
F3.03.005,F2.05.026,F2.05.026,F3,3,6024x8249,6024_3;8249_4;L1.3xL2.4-4;F2.05.026;F3.03.005
F3.03.006,F2.05.026,F2.05.026,F3,3,6024x8249,6024_3;8249_4;L1.3xL2.4-4;F2.05.026;F3.03.006
F3.03.007,F2.05.026,F2.05.026,F3,3,6024x8249,6024_3;8249_4;L1.3xL2.4-4;F2.05.026;F3.03.007
F3.03.008,F2.05.026,F2.05.026,F3,3,6024x8249,6024_3;8249_4;L1.3xL2.4-4;F2.05.026;F3.03.008
F3.04.001,F2.05.022,F2.05.022,F3,3,6024x8249,6024_3;8249_4;L1.3xL2.4-4;F2.05.022;F3.04.001
F3.04.002,F2.05.022,F2.05.022,F3,3,6024x8249,6024_3;8249_4;L1.3xL2.4-4;F2.05.022;F3.04.002
F3.04.003,F2.05.022,F2.05.022,F3,3,6024x8249,6024_3;8249_4;L1.3xL2.4-4;F2.05.022;F3.04.003
F3.04.004,F2.05.022,F2.05.022,F3,3,6024x8249,6024_3;8249_4;L1.3xL2.4-4;F2.05.022;F3.04.004
F3.04.005,F2.05.022,F2.05.022,F3,3,6024x8249,6024_3;8249_4;L1.3xL2.4-4;F2.05.022;F3.04.005
F3.04.006,F2.05.022,F2.05.022,F3,3,6024x8249,6024_3;8249_4;L1.3xL2.4-4;F2.05.022;F3.04.006
F3.04.007,F2.05.022,F2.05.022,F3,3,6024x8249,6024_3;8249_4;L1.3xL2.4-4;F2.05.022;F3.04.007
F3.04.008,F2.05.022,F2.05.022,F3,3,6024x8249,6024_3;8249_4;L1.3xL2.4-4;F2.05.022;F3.04.008
F3.05.001,F2.05.015,F2.05.015,F3,3,6024x8249,6024_3;8249_4;L1.3xL2.4-4;F2.05.015;F3.05.001
F3.05.002,F2.05.015,F2.05.015,F3,3,6024x8249,6024_3;8249_4;L1.3xL2.4-4;F2.05.015;F3.05.002
F3.05.003,F2.05.015,F2.05.015,F3,3,6024x8249,6024_3;8249_4;L1.3xL2.4-4;F2.05.015;F3.05.003
F3.05.004,F2.05.015,F2.05.015,F3,3,6024x8249,6024_3;8249_4;L1.3xL2.4-4;F2.05.015;F3.05.004
F3.05.005,F2.05.015,F2.05.015,F3,3,6024x8249,6024_3;8249_4;L1.3xL2.4-4;F2.05.015;F3.05.005
F3.05.006,F2.05.015,F2.05.015,F3,3,6024x8249,6024_3;8249_4;L1.3xL2.4-4;F2.05.015;F3.05.006
F3.05.007,F2.05.015,F2.05.015,F3,3,6024x8249,6024_3;8249_4;L1.3xL2.4-4;F2.05.015;F3.05.007
F3.05.008,F2.05.015,F2.05.015,F3,3,6024x8249,6024_3;8249_4;L1.3xL2.4-4;F2.05.015;F3.05.008
F3.11.001,F2.16.014,F2.16.014,F3,3,1158x6024,1158_2;6024_5;H1.2xL1.5-3;F2.16.014;F3.11.001
F3.11.002,F2.16.014,F2.16.014,F3,3,1158x6024,1158_2;6024_5;H1.2xL1.5-3;F2.16.014;F3.11.002
F3.11.003,F2.16.014,F2.16.014,F3,3,1158x6024,1158_2;6024_5;H1.2xL1.5-3;F2.16.014;F3.11.003
F3.11.004,F2.16.014,F2.16.014,F3,3,1158x6024,1158_2;6024_5;H1.2xL1.5-3;F2.16.014;F3.11.004
F3.11.005,F2.16.014,F2.16.014,F3,3,1158x6024,1158_2;6024_5;H1.2xL1.5-3;F2.16.014;F3.11.005
F3.11.006,F2.16.014,F2.16.014,F3,3,1158x6024,1158_2;6024_5;H1.2xL1.5-3;F2.16.014;F3.11.006
F3.11.007,F2.16.014,F2.16.014,F3,3,1158x6024,1158_2;6024_5;H1.2xL1.5-3;F2.16.014;F3.11.007
F3.11.008,F2.16.014,F2.16.014,F3,3,1158x6024,1158_2;6024_5;H1.2xL1.5-3;F2.16.014;F3.11.008
F3.12.001,F2.16.016,F2.16.016,F3,3,1158x6024,1158_2;6024_5;H1.2xL1.5-3;F2.16.016;F3.12.001
F3.12.002,F2.16.016,F2.16.016,F3,3,1158x6024,1158_2;6024_5;H1.2xL1.5-3;F2.16.016;F3.12.002
F3.12.003,F2.16.016,F2.16.016,F3,3,1158x6024,1158_2;6024_5;H1.2xL1.5-3;F2.16.016;F3.12.003
F3.12.004,F2.16.016,F2.16.016,F3,3,1158x6024,1158_2;6024_5;H1.2xL1.5-3;F2.16.016;F3.12.004
F3.12.005,F2.16.016,F2.16.016,F3,3,1158x6024,1158_2;6024_5;H1.2xL1.5-3;F2.16.016;F3.12.005
F3.12.006,F2.16.016,F2.16.016,F3,3,1158x6024,1158_2;6024_5;H1.2xL1.5-3;F2.16.016;F3.12.006
F3.12.007,F2.16.016,F2.16.016,F3,3,1158x6024,1158_2;6024_5;H1.2xL1.5-3;F2.16.016;F3.12.007
F3.12.008,F2.16.016,F2.16.016,F3,3,1158x6024,1158_2;6024_5;H1.2xL1.5-3;F2.16.016;F3.12.008
F3.13.001,F2.16.022,F2.16.022,F3,3,1158x6024,1158_2;6024_5;H1.2xL1.5-3;F2.16.022;F3.13.001
F3.13.002,F2.16.022,F2.16.022,F3,3,1158x6024,1158_2;6024_5;H1.2xL1.5-3;F2.16.022;F3.13.002
F3.13.003,F2.16.022,F2.16.022,F3,3,1158x6024,1158_2;6024_5;H1.2xL1.5-3;F2.16.022;F3.13.003
F3.13.004,F2.16.022,F2.16.022,F3,3,1158x6024,1158_2;6024_5;H1.2xL1.5-3;F2.16.022;F3.13.004
F3.13.005,F2.16.022,F2.16.022,F3,3,1158x6024,1158_2;6024_5;H1.2xL1.5-3;F2.16.022;F3.13.005
F3.13.006,F2.16.022,F2.16.022,F3,3,1158x6024,1158_2;6024_5;H1.2xL1.5-3;F2.16.022;F3.13.006
F3.13.007,F2.16.022,F2.16.022,F3,3,1158x6024,1158_2;6024_5;H1.2xL1.5-3;F2.16.022;F3.13.007
F3.13.008,F2.16.022,F2.16.022,F3,3,1158x6024,1158_2;6024_5;H1.2xL1.5-3;F2.16.022;F3.13.008
F3.14.001,F2.16.019,F2.16.019,F3,3,1158x6024,1158_2;6024_5;H1.2xL1.5-3;F2.16.019;F3.14.001
F3.14.002,F2.16.019,F2.16.019,F3,3,1158x6024,1158_2;6024_5;H1.2xL1.5-3;F2.16.019;F3.14.002
F3.14.003,F2.16.019,F2.16.019,F3,3,1158x6024,1158_2;6024_5;H1.2xL1.5-3;F2.16.019;F3.14.003
F3.14.004,F2.16.019,F2.16.019,F3,3,1158x6024,1158_2;6024_5;H1.2xL1.5-3;F2.16.019;F3.14.004
F3.14.005,F2.16.019,F2.16.019,F3,3,1158x6024,1158_2;6024_5;H1.2xL1.5-3;F2.16.019;F3.14.005
F3.14.006,F2.16.019,F2.16.019,F3,3,1158x6024,1158_2;6024_5;H1.2xL1.5-3;F2.16.019;F3.14.006
F3.14.007,F2.16.019,F2.16.019,F3,3,1158x6024,1158_2;6024_5;H1.2xL1.5-3;F2.16.019;F3.14.007
F3.14.008,F2.16.019,F2.16.019,F3,3,1158x6024,1158_2;6024_5;H1.2xL1.5-3;F2.16.019;F3.14.008
F3.15.001,F2.16.017,F2.16.017,F3,3,1158x6024,1158_2;6024_5;H1.2xL1.5-3;F2.16.017;F3.15.001
F3.15.002,F2.16.017,F2.16.017,F3,3,1158x6024,1158_2;6024_5;H1.2xL1.5-3;F2.16.017;F3.15.002
F3.15.003,F2.16.017,F2.16.017,F3,3,1158x6024,1158_2;6024_5;H1.2xL1.5-3;F2.16.017;F3.15.003
F3.15.004,F2.16.017,F2.16.017,F3,3,1158x6024,1158_2;6024_5;H1.2xL1.5-3;F2.16.017;F3.15.004
F3.15.005,F2.16.017,F2.16.017,F3,3,1158x6024,1158_2;6024_5;H1.2xL1.5-3;F2.16.017;F3.15.005
F3.15.006,F2.16.017,F2.16.017,F3,3,1158x6024,1158_2;6024_5;H1.2xL1.5-3;F2.16.017;F3.15.006
F3.15.007,F2.16.017,F2.16.017,F3,3,1158x6024,1158_2;6024_5;H1.2xL1.5-3;F2.16.017;F3.15.007
F3.15.008,F2.16.017,F2.16.017,F3,3,1158x6024,1158_2;6024_5;H1.2xL1.5-3;F2.16.017;F3.15.008
F3.16.001,F2.03.020,F2.03.020,F3,3,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.020;F3.16.001
F3.16.002,F2.03.020,F2.03.020,F3,3,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.020;F3.16.002
F3.16.003,F2.03.020,F2.03.020,F3,3,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.020;F3.16.003
F3.16.004,F2.03.020,F2.03.020,F3,3,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.020;F3.16.004
F3.16.005,F2.03.020,F2.03.020,F3,3,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.020;F3.16.005
F3.16.006,F2.03.020,F2.03.020,F3,3,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.020;F3.16.006
F3.16.007,F2.03.020,F2.03.020,F3,3,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.020;F3.16.007
F3.16.008,F2.03.020,F2.03.020,F3,3,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.020;F3.16.008
F3.17.001,F2.03.025,F2.03.025,F3,3,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.025;F3.17.001
F3.17.002,F2.03.025,F2.03.025,F3,3,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.025;F3.17.002
F3.17.003,F2.03.025,F2.03.025,F3,3,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.025;F3.17.003
F3.17.004,F2.03.025,F2.03.025,F3,3,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.025;F3.17.004
F3.17.005,F2.03.025,F2.03.025,F3,3,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.025;F3.17.005
F3.17.006,F2.03.025,F2.03.025,F3,3,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.025;F3.17.006
F3.17.007,F2.03.025,F2.03.025,F3,3,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.025;F3.17.007
F3.17.008,F2.03.025,F2.03.025,F3,3,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.025;F3.17.008
F3.18.001,F2.03.015,F2.03.015,F3,3,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.015;F3.18.001
F3.18.002,F2.03.015,F2.03.015,F3,3,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.015;F3.18.002
F3.18.003,F2.03.015,F2.03.015,F3,3,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.015;F3.18.003
F3.18.004,F2.03.015,F2.03.015,F3,3,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.015;F3.18.004
F3.18.005,F2.03.015,F2.03.015,F3,3,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.015;F3.18.005
F3.18.006,F2.03.015,F2.03.015,F3,3,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.015;F3.18.006
F3.18.007,F2.03.015,F2.03.015,F3,3,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.015;F3.18.007
F3.18.008,F2.03.015,F2.03.015,F3,3,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.015;F3.18.008
F3.19.001,F2.03.021,F2.03.021,F3,3,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.021;F3.19.001
F3.19.002,F2.03.021,F2.03.021,F3,3,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.021;F3.19.002
F3.19.003,F2.03.021,F2.03.021,F3,3,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.021;F3.19.003
F3.19.004,F2.03.021,F2.03.021,F3,3,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.021;F3.19.004
F3.19.005,F2.03.021,F2.03.021,F3,3,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.021;F3.19.005
F3.19.006,F2.03.021,F2.03.021,F3,3,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.021;F3.19.006
F3.19.007,F2.03.021,F2.03.021,F3,3,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.021;F3.19.007
F3.19.008,F2.03.021,F2.03.021,F3,3,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.021;F3.19.008
F3.20.001,F2.03.016,F2.03.016,F3,3,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.016;F3.20.001
F3.20.002,F2.03.016,F2.03.016,F3,3,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.016;F3.20.002
F3.20.003,F2.03.016,F2.03.016,F3,3,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.016;F3.20.003
F3.20.004,F2.03.016,F2.03.016,F3,3,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.016;F3.20.004
F3.20.005,F2.03.016,F2.03.016,F3,3,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.016;F3.20.005
F3.20.006,F2.03.016,F2.03.016,F3,3,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.016;F3.20.006
F3.20.007,F2.03.016,F2.03.016,F3,3,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.016;F3.20.007
F3.20.008,F2.03.016,F2.03.016,F3,3,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.016;F3.20.008
F3.21.001,F2.35.023,F2.35.023,F3,3,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.023;F3.21.001
F3.21.002,F2.35.023,F2.35.023,F3,3,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.023;F3.21.002
F3.21.003,F2.35.023,F2.35.023,F3,3,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.023;F3.21.003
F3.21.004,F2.35.023,F2.35.023,F3,3,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.023;F3.21.004
F3.21.005,F2.35.023,F2.35.023,F3,3,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.023;F3.21.005
F3.21.006,F2.35.023,F2.35.023,F3,3,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.023;F3.21.006
F3.21.007,F2.35.023,F2.35.023,F3,3,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.023;F3.21.007
F3.21.008,F2.35.023,F2.35.023,F3,3,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.023;F3.21.008
F3.22.001,F2.35.015,F2.35.015,F3,3,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.015;F3.22.001
F3.22.002,F2.35.015,F2.35.015,F3,3,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.015;F3.22.002
F3.22.003,F2.35.015,F2.35.015,F3,3,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.015;F3.22.003
F3.22.004,F2.35.015,F2.35.015,F3,3,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.015;F3.22.004
F3.22.005,F2.35.015,F2.35.015,F3,3,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.015;F3.22.005
F3.22.006,F2.35.015,F2.35.015,F3,3,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.015;F3.22.006
F3.22.007,F2.35.015,F2.35.015,F3,3,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.015;F3.22.007
F3.22.008,F2.35.015,F2.35.015,F3,3,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.015;F3.22.008
F3.23.001,F2.35.017,F2.35.017,F3,3,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.017;F3.23.001
F3.23.002,F2.35.017,F2.35.017,F3,3,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.017;F3.23.002
F3.23.003,F2.35.017,F2.35.017,F3,3,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.017;F3.23.003
F3.23.004,F2.35.017,F2.35.017,F3,3,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.017;F3.23.004
F3.23.005,F2.35.017,F2.35.017,F3,3,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.017;F3.23.005
F3.23.006,F2.35.017,F2.35.017,F3,3,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.017;F3.23.006
F3.23.007,F2.35.017,F2.35.017,F3,3,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.017;F3.23.007
F3.23.008,F2.35.017,F2.35.017,F3,3,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.017;F3.23.008
F3.24.001,F2.35.022,F2.35.022,F3,3,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.022;F3.24.001
F3.24.002,F2.35.022,F2.35.022,F3,3,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.022;F3.24.002
F3.24.003,F2.35.022,F2.35.022,F3,3,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.022;F3.24.003
F3.24.004,F2.35.022,F2.35.022,F3,3,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.022;F3.24.004
F3.24.005,F2.35.022,F2.35.022,F3,3,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.022;F3.24.005
F3.24.006,F2.35.022,F2.35.022,F3,3,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.022;F3.24.006
F3.24.007,F2.35.022,F2.35.022,F3,3,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.022;F3.24.007
F3.24.008,F2.35.022,F2.35.022,F3,3,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.022;F3.24.008
F3.25.001,F2.35.014,F2.35.014,F3,3,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.014;F3.25.001
F3.25.002,F2.35.014,F2.35.014,F3,3,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.014;F3.25.002
F3.25.003,F2.35.014,F2.35.014,F3,3,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.014;F3.25.003
F3.25.004,F2.35.014,F2.35.014,F3,3,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.014;F3.25.004
F3.25.005,F2.35.014,F2.35.014,F3,3,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.014;F3.25.005
F3.25.006,F2.35.014,F2.35.014,F3,3,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.014;F3.25.006
F3.25.007,F2.35.014,F2.35.014,F3,3,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.014;F3.25.007
F3.25.008,F2.35.014,F2.35.014,F3,3,6184x1158,1158_2;6184_4;H2.4xH1.2-2;F2.35.014;F3.25.008
F3.26.001,F2.27.020,F2.27.020,F3,3,6184x8249,6184_2;8249_1;H2.2xL2.1-1;F2.27.020;F3.26.001
F3.26.002,F2.27.020,F2.27.020,F3,3,6184x8249,6184_2;8249_1;H2.2xL2.1-1;F2.27.020;F3.26.002
F3.26.003,F2.27.020,F2.27.020,F3,3,6184x8249,6184_2;8249_1;H2.2xL2.1-1;F2.27.020;F3.26.003
F3.26.004,F2.27.020,F2.27.020,F3,3,6184x8249,6184_2;8249_1;H2.2xL2.1-1;F2.27.020;F3.26.004
F3.26.005,F2.27.020,F2.27.020,F3,3,6184x8249,6184_2;8249_1;H2.2xL2.1-1;F2.27.020;F3.26.005
F3.26.006,F2.27.020,F2.27.020,F3,3,6184x8249,6184_2;8249_1;H2.2xL2.1-1;F2.27.020;F3.26.006
F3.26.007,F2.27.020,F2.27.020,F3,3,6184x8249,6184_2;8249_1;H2.2xL2.1-1;F2.27.020;F3.26.007
F3.26.008,F2.27.020,F2.27.020,F3,3,6184x8249,6184_2;8249_1;H2.2xL2.1-1;F2.27.020;F3.26.008
F3.27.001,F2.27.023,F2.27.023,F3,3,6184x8249,6184_2;8249_1;H2.2xL2.1-1;F2.27.023;F3.27.001
F3.27.002,F2.27.023,F2.27.023,F3,3,6184x8249,6184_2;8249_1;H2.2xL2.1-1;F2.27.023;F3.27.002
F3.27.003,F2.27.023,F2.27.023,F3,3,6184x8249,6184_2;8249_1;H2.2xL2.1-1;F2.27.023;F3.27.003
F3.27.004,F2.27.023,F2.27.023,F3,3,6184x8249,6184_2;8249_1;H2.2xL2.1-1;F2.27.023;F3.27.004
F3.27.005,F2.27.023,F2.27.023,F3,3,6184x8249,6184_2;8249_1;H2.2xL2.1-1;F2.27.023;F3.27.005
F3.27.006,F2.27.023,F2.27.023,F3,3,6184x8249,6184_2;8249_1;H2.2xL2.1-1;F2.27.023;F3.27.006
F3.27.007,F2.27.023,F2.27.023,F3,3,6184x8249,6184_2;8249_1;H2.2xL2.1-1;F2.27.023;F3.27.007
F3.27.008,F2.27.023,F2.27.023,F3,3,6184x8249,6184_2;8249_1;H2.2xL2.1-1;F2.27.023;F3.27.008
F3.28.001,F2.27.021,F2.27.021,F3,3,6184x8249,6184_2;8249_1;H2.2xL2.1-1;F2.27.021;F3.28.001
F3.28.002,F2.27.021,F2.27.021,F3,3,6184x8249,6184_2;8249_1;H2.2xL2.1-1;F2.27.021;F3.28.002
F3.28.003,F2.27.021,F2.27.021,F3,3,6184x8249,6184_2;8249_1;H2.2xL2.1-1;F2.27.021;F3.28.003
F3.28.004,F2.27.021,F2.27.021,F3,3,6184x8249,6184_2;8249_1;H2.2xL2.1-1;F2.27.021;F3.28.004
F3.28.005,F2.27.021,F2.27.021,F3,3,6184x8249,6184_2;8249_1;H2.2xL2.1-1;F2.27.021;F3.28.005
F3.28.006,F2.27.021,F2.27.021,F3,3,6184x8249,6184_2;8249_1;H2.2xL2.1-1;F2.27.021;F3.28.006
F3.28.007,F2.27.021,F2.27.021,F3,3,6184x8249,6184_2;8249_1;H2.2xL2.1-1;F2.27.021;F3.28.007
F3.28.008,F2.27.021,F2.27.021,F3,3,6184x8249,6184_2;8249_1;H2.2xL2.1-1;F2.27.021;F3.28.008
F3.29.001,F2.27.026,F2.27.026,F3,3,6184x8249,6184_2;8249_1;H2.2xL2.1-1;F2.27.026;F3.29.001
F3.29.002,F2.27.026,F2.27.026,F3,3,6184x8249,6184_2;8249_1;H2.2xL2.1-1;F2.27.026;F3.29.002
F3.29.003,F2.27.026,F2.27.026,F3,3,6184x8249,6184_2;8249_1;H2.2xL2.1-1;F2.27.026;F3.29.003
F3.29.004,F2.27.026,F2.27.026,F3,3,6184x8249,6184_2;8249_1;H2.2xL2.1-1;F2.27.026;F3.29.004
F3.29.005,F2.27.026,F2.27.026,F3,3,6184x8249,6184_2;8249_1;H2.2xL2.1-1;F2.27.026;F3.29.005
F3.29.006,F2.27.026,F2.27.026,F3,3,6184x8249,6184_2;8249_1;H2.2xL2.1-1;F2.27.026;F3.29.006
F3.29.007,F2.27.026,F2.27.026,F3,3,6184x8249,6184_2;8249_1;H2.2xL2.1-1;F2.27.026;F3.29.007
F3.29.008,F2.27.026,F2.27.026,F3,3,6184x8249,6184_2;8249_1;H2.2xL2.1-1;F2.27.026;F3.29.008
F3.30.001,F2.27.018,F2.27.018,F3,3,6184x8249,6184_2;8249_1;H2.2xL2.1-1;F2.27.018;F3.30.001
F3.30.002,F2.27.018,F2.27.018,F3,3,6184x8249,6184_2;8249_1;H2.2xL2.1-1;F2.27.018;F3.30.002
F3.30.003,F2.27.018,F2.27.018,F3,3,6184x8249,6184_2;8249_1;H2.2xL2.1-1;F2.27.018;F3.30.003
F3.30.004,F2.27.018,F2.27.018,F3,3,6184x8249,6184_2;8249_1;H2.2xL2.1-1;F2.27.018;F3.30.004
F3.30.005,F2.27.018,F2.27.018,F3,3,6184x8249,6184_2;8249_1;H2.2xL2.1-1;F2.27.018;F3.30.005
F3.30.006,F2.27.018,F2.27.018,F3,3,6184x8249,6184_2;8249_1;H2.2xL2.1-1;F2.27.018;F3.30.006
F3.30.007,F2.27.018,F2.27.018,F3,3,6184x8249,6184_2;8249_1;H2.2xL2.1-1;F2.27.018;F3.30.007
F3.30.008,F2.27.018,F2.27.018,F3,3,6184x8249,6184_2;8249_1;H2.2xL2.1-1;F2.27.018;F3.30.008
F3.31.001,F2.25.019,F2.25.019,F3,3,8249x6184,6184_1;8249_4;L2.4xH2.1-2;F2.25.019;F3.31.001
F3.31.002,F2.25.019,F2.25.019,F3,3,8249x6184,6184_1;8249_4;L2.4xH2.1-2;F2.25.019;F3.31.002
F3.31.003,F2.25.019,F2.25.019,F3,3,8249x6184,6184_1;8249_4;L2.4xH2.1-2;F2.25.019;F3.31.003
F3.31.004,F2.25.019,F2.25.019,F3,3,8249x6184,6184_1;8249_4;L2.4xH2.1-2;F2.25.019;F3.31.004
F3.31.005,F2.25.019,F2.25.019,F3,3,8249x6184,6184_1;8249_4;L2.4xH2.1-2;F2.25.019;F3.31.005
F3.31.006,F2.25.019,F2.25.019,F3,3,8249x6184,6184_1;8249_4;L2.4xH2.1-2;F2.25.019;F3.31.006
F3.31.007,F2.25.019,F2.25.019,F3,3,8249x6184,6184_1;8249_4;L2.4xH2.1-2;F2.25.019;F3.31.007
F3.31.008,F2.25.019,F2.25.019,F3,3,8249x6184,6184_1;8249_4;L2.4xH2.1-2;F2.25.019;F3.31.008
F3.32.001,F2.25.020,F2.25.020,F3,3,8249x6184,6184_1;8249_4;L2.4xH2.1-2;F2.25.020;F3.32.001
F3.32.002,F2.25.020,F2.25.020,F3,3,8249x6184,6184_1;8249_4;L2.4xH2.1-2;F2.25.020;F3.32.002
F3.32.003,F2.25.020,F2.25.020,F3,3,8249x6184,6184_1;8249_4;L2.4xH2.1-2;F2.25.020;F3.32.003
F3.32.004,F2.25.020,F2.25.020,F3,3,8249x6184,6184_1;8249_4;L2.4xH2.1-2;F2.25.020;F3.32.004
F3.32.005,F2.25.020,F2.25.020,F3,3,8249x6184,6184_1;8249_4;L2.4xH2.1-2;F2.25.020;F3.32.005
F3.32.006,F2.25.020,F2.25.020,F3,3,8249x6184,6184_1;8249_4;L2.4xH2.1-2;F2.25.020;F3.32.006
F3.32.007,F2.25.020,F2.25.020,F3,3,8249x6184,6184_1;8249_4;L2.4xH2.1-2;F2.25.020;F3.32.007
F3.32.008,F2.25.020,F2.25.020,F3,3,8249x6184,6184_1;8249_4;L2.4xH2.1-2;F2.25.020;F3.32.008
F3.33.001,F2.25.022,F2.25.022,F3,3,8249x6184,6184_1;8249_4;L2.4xH2.1-2;F2.25.022;F3.33.001
F3.33.002,F2.25.022,F2.25.022,F3,3,8249x6184,6184_1;8249_4;L2.4xH2.1-2;F2.25.022;F3.33.002
